201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/58a6J0DhgpUYr8SUeUV5hP;;;Make It Work (feat. Anderson .Paak, Asher Roth & Donnie Trumpet);;;Blended Babies, Anderson .Paak, Asher Roth, Donnie Trumpet;;;The Anderson .Paak EP
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/5vueWyQkdFKAq9StN2p9NM;;;Me and My Baby;;;Don Cavalli;;;Temperamental
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/2NPj1YI7WlOqh3fCojZ89j;;;Red Dust;;;James Vincent McMorrow;;;Post Tropical
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/5iXuX70Sxp6sKdumBcQQW7;;;Katie Queen Of Tennessee;;;The Apache Relay;;;Apache Relay
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/6Xgq0Xx386axzSXzNHbsAD;;;Silver Timothy;;;Damien Jurado;;;Brothers and Sisters of the Eternal Son (Deluxe Edition)
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/0BDIyfUVuCCUBGke4Nlr0J;;;Lines;;;The Hics;;;Tangle
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/62EuvgIqhc9o5DPqKse952;;;Heaven's Gate;;;Dawn Landes, Piers Faccini;;;Desert Songs
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/4rXaEmlrWmPGqSMC1cKK60;;;Architects & Engineers;;;Guster;;;Easy Wonderful
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/0ycJU1A6mSkNgW7M6AdCyq;;;Apartment;;;Escondido;;;Walking With a Stranger
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/02iZJRlOZ7VRbzO8uVdOva;;;In the Stream;;;S. Carey;;;All We Grow
201508 Arc;;;2th0mvFbG3JkLoYwMDbm3r;;;https://open.spotify.com/track/6H179fTdaQXT4QHnNxNX4D;;;You;;;Nils Frahm;;;Screws
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/08lw5DWQ6hGjG1H2K5tWCB;;;Twenty Miles to NH (Part 2);;;The National;;;If a Lot of Bands Play in the Woods (Original Album and Covers/Remix Album)
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/64sJ92nhWxE4okLTk4utrk;;;Angelina;;;Pinegrove;;;Everything so Far
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/15JwrZNa3W8WChqDuQevJy;;;King And Cross;;;Ásgeir;;;In The Silence
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/0oWI7xShOO1FFpNWzmOWVT;;;Quarter Chicken Dark;;;Yo-Yo Ma, Stuart Duncan, Edgar Meyer, Chris Thile;;;The Goat Rodeo Sessions
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/6dA9wLJzLDS3Vfk7m3qIPI;;;Atomic Number;;;Neko Case, k.d. lang, Laura Veirs;;;case/lang/veirs
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/6jEwrDpySdx7Edi7bml3zC;;;Grease;;;Flo Morrissey;;;Grease
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/5MChi9fdCbTIWDJPPUuuW6;;;Beautiful Escape;;;Tom Misch, Zak Abel;;;Beat Tape 2
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/4uTt1s0zrpP80a17IspZGd;;;Mather Knoll;;;Pinegrove;;;Everything so Far
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/3l9eg9RtisizG12a1D6nZl;;;Pretty Pimpin;;;Kurt Vile;;;b'lieve i'm goin down...
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/40vchayv9Vsd9SzRYs4yrE;;;St. Joseph's;;;The Avett Brothers;;;The Second Gleam
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/4HXABSIIr5QXkBMOKg4KtJ;;;Wings of Love;;;liv;;;Wings of Love
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/3RslkK33L2pkP7cDjP20Wu;;;Saro;;;The Westerlies;;;The Westerlies
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/1zUDWEPgDTMnFUjdchA4Zu;;;No Devil;;;San Fermin;;;No Devil
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/6vPDjg4zuLlJrzgm9vqZCj;;;In the Midst of It All;;;Tom Misch, Sam Wills;;;Beat Tape 2
201612 radian;;;4iTGrDonVpPeq42AD9qXDs;;;https://open.spotify.com/track/0kq3UAZvu7UDiRfjhYxOay;;;The Kiss / Time and Space/Waterfall;;;Andrew Bird;;;Norman (Original Motion Picture Soundtrack)
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/5oDRMJMrMhEuFq37stGFkW;;;Remember;;;Jodi;;;Karaoke
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/5qHbpmQpAqyFgERfoUYnpt;;;Don't Belong;;;Zak Abel;;;One Hand on the Future
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/5a4d1YVJ3OBFRqgAhRK36o;;;No Matter Where We Go;;;Whitney;;;Light Upon the Lake
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/3fADv9e9SVrYQiMurVG0KI;;;Unconditional;;;Nick Mulvey;;;Unconditional
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/1ISGSSgVnZhyiOGSI8itNa;;;Astral Plane;;;Valerie June;;;The Order Of Time
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/5KdXLkHfjfrvk7m2aQd6mL;;;Anything I Say To You Now;;;Ryan Adams;;;Prisoner
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/0GfpLZnrJbx9LOAiSfTzYW;;;God Save Coastal Dorset;;;Emperor X;;;Oversleepers International
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/6ptJ3y9QvcFgoH7eJIQDf3;;;Tropicana (Bonus);;;Topaz Jones;;;Arcade
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/5udnrY00yVUOAzupil2H56;;;Play Your Part (Pt. 1);;;Girl Talk;;;Feed the Animals
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/0U0gZhiusaKvvqHe8w7B1X;;;Bones;;;Crumb;;;Crumb
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/537WiqP70deEI4Xh9MsF85;;;Summertime Blues;;;T. Rex;;;Rock N Roll E.P
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/07Ugv4TA7PvQfoqetnmLrS;;;Everything Now;;;Arcade Fire;;;Everything Now
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/515UWypMIYzkDLu8AqPKip;;;Heart Is Black (Audiotree Live Version);;;Escondido;;;Escondido on Audiotree Live
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/6GVM2tRYXx8q3fRD2LL6Ly;;;Lovers Don't Sleep;;;A.O.S.O.O.N, Ella Squirrel;;;Lovers Don't Sleep
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/4Ox2YW750XE3viwBtWygeS;;;Burn Me;;;moonweather;;;sit down be small
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/1MIwRUsj23h7cYn6mNiqHw;;;Perpetuum Mobile;;;Penguin Cafe Orchestra;;;Preludes, Airs And Yodels (A Penguin Cafe Primer)
201706 asymptote;;;2NUi6VL687LQbLCDLFh0uM;;;https://open.spotify.com/track/1MTm3GF4RaVq0KBcuLisKN;;;Tactilian;;;Half Waif;;;Probable Depths
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/2thREuPCzWZR4CAi9Odajc;;;Gold and Green;;;Slaughter Beach, Dog;;;Birdie
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/2e35zNPVVXAWBI0AkV98Ro;;;Distant Solar Systems;;;Julien Baker;;;Distant Solar Systems
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/4c2e0cN3MIPDJDRTeThjV7;;;Watch Fire (feat. Sufjan Stevens);;;Laura Veirs;;;Watch Fire (feat. Sufjan Stevens)
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/0p92TJPcRHCbcSk3wCwWBz;;;It Runs Through Me;;;Tom Misch, De La Soul;;;It Runs Through Me
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/4PcNBh7bpbk5kpe4rwllY5;;;Good Kisser;;;Lake Street Dive;;;Good Kisser
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/4evTMUdUkYJWTwZDxA8Kos;;;Body Love;;;IDER;;;Body Love
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/4yJ3t4zxWTMS3qCoemwiAk;;;Another Light;;;Henry Green;;;Another Light
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/19y7Eh2ORRo6spiEcr4aTU;;;The Florist;;;Nilüfer Yanya;;;Plant Feed
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/6LxcPUqx6noURdA5qc4BAT;;;Motion Sickness;;;Phoebe Bridgers;;;Stranger in the Alps
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/1iaOLzokD9brrerEChEYg3;;;You Look Like Trouble (But I Guess I Do Too);;;Lisa LeBlanc;;;Highways, Heartaches and Time Well Wasted
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/0Njsdm3fZvEqAveqcgDISP;;;My God Has A Telephone;;;The Flying Stars Of Brooklyn NY;;;My God Has a Telephone
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/7jbsLmKqpxxNGOy3JgEnlQ;;;Retreat;;;Trella;;;Retreat
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/2f8sW0Rb7Ehj8kS2Y0H4hk;;;The Wandering Star;;;Saintseneca;;;The Wandering Star
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/46X5yC3riaLqYzh8xwf6qm;;;The Middle;;;Trampled by Turtles;;;The Middle
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/1OEIsjH8IxGMxu8AZEZKCe;;;Fake Nice;;;The Aces;;;When My Heart Felt Volcanic
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/22fvIMRuTxacjPiGiuKO6B;;;Here's Your Two Dollars;;;Sincere Engineer;;;Rhombithian
201804 springOut;;;0KZPNcx19romnF7l1FViEW;;;https://open.spotify.com/track/3gBjZjthodGG56XSSqs8gd;;;Back in Brooklyn;;;Half Waif;;;Back in Brooklyn
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/6ET9kf9riLETWs9lePUEAI;;;Slow Burn;;;Kacey Musgraves;;;Golden Hour
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/0bsR8k20ADjBCdOOAntDyi;;;Here on My Own;;;Swardy;;;Here on My Own
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/2oBzsiZT8qmlovYS1FMf06;;;Better Off;;;Sjowgren;;;Better Off
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/2gHIteqKkUDd4ZVet0UiAK;;;Sun Spat;;;EMEFE;;;EMEFE
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/7jL940IDRnwOwjpluUm6j2;;;Slide On;;;Adam Jones, The Guest and the Host;;;Slide On
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/5ToJzoVfLYyF7ohMOBNObi;;;Oh, What A World;;;Kacey Musgraves;;;Golden Hour
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/7aYVwElIVmopGPdFOAMwQ0;;;Landslide;;;Beirut;;;Landslide
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/44BGoGw0sUc0Txh8Y4ZyFg;;;Three Rounds and a Sound - Daytrotter Version;;;Blind Pilot;;;Live from Nowhere Near You, Vol. II
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/7dA7ZKo3Bo3XktF3bVdN5u;;;Jameson;;;Lake Street Dive;;;Freak Yourself Out
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/0Y8kxAuBh8Oc8n6cyDTQ8Q;;;Light As Anything;;;Cory Wong, Robbie Wulfsohn;;;The Optimist
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/0f1JMaMY0G3HLmpOwb1K8n;;;Go by Richard, Not by Dick;;;Organ Freeman;;;Organ Freeman
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/543esqtLQe6Snzxej1QnPM;;;Do You Wanna Do Nothing with Me?;;;Lawrence;;;Breakfast
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/6Jh07XnpZKK1jTemAoNSbU;;;Sanity;;;Nick Murphy;;;Sanity
201901 baby genius' home office productivity audio;;;1kA61pW1h57fdbZpYXqJ1G;;;https://open.spotify.com/track/1oUlFhfyvdKNwjTc39baN2;;;Lucky Man;;;Jim James;;;Tribute To 2
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/6sF7pOzhRCvuTLtVDrTg1Z;;;Motions - Far Out Version;;;Liz Cooper;;;Liz Cooper & the Stampede | Audiotree Far Out
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/2v96SpFC6LS53llretL3kN;;;No Secrets;;;Jim James;;;Uniform Distortion
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/0TtSoFrbLGjmpIgY4KgBeq;;;King James;;;Anderson .Paak;;;King James
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/3N6VcjCemGiNVTja2jO18j;;;Percy Faith;;;Damien Jurado;;;The Horizon Just Laughed
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/6WEEA3pDQVogiNND0jRfoJ;;;Hearts and Bones;;;Paul Simon;;;Hearts And Bones
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/1DseGFk6KENfkajCvVSJRM;;;Is There Any Love?;;;Trevor Dandy;;;Is There Any Love?
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/1bQ2Jmhyw2Sbehh0YHkcFo;;;Animal Kingdom Chaotic;;;Jesca Hoop;;;Memories Are Now
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/0Ok2mjpVc7Uw9k3QQM3u1r;;;Song;;;Sylvan Esso;;;What Now
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/652zwAiP1Wdy39NY8DSMu5;;;Break My Fall;;;Doc Robinson;;;Deep End
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/1oGnhsUr9FdkhSasq0DTur;;;Gasoline;;;Houndmouth;;;Little Neon Limelight
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/0EMZo3IZpznIR5yVxZ8rZq;;;Sunday Morning People - Honey Cone;;;Honey Cone;;;Sunday Morning People
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/5jwSTYsp0KVYYYk97IcPg6;;;Bassackwards;;;Kurt Vile;;;Bottle It In
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/0bgqXYJld8cSkAW72VfVDM;;;Lost in the Light;;;The Ballroom Thieves;;;Covers
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/7Jd362EXGUF2c2Zk2abVdq;;;House Of My Soul (You Light The Rooms);;;Langhorne Slim;;;Life Is Confusing EP
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/3Z3dOgxFctCDTfwWL71sY5;;;Truth Lies Low;;;Andrew Bird;;;Are You Serious
201903 Late Winter;;;5aQGa41WqWlSCUbedGtCth;;;https://open.spotify.com/track/4O29uXQaNEJgFK880XAxRm;;;Black Truck Pimpin';;;Cee434;;;Black Truck Pimpin'
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/6x14wL9HvABR2Rix8N88EH;;;Dylan Thomas;;;Better Oblivion Community Center, Phoebe Bridgers, Conor Oberst;;;Better Oblivion Community Center
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/1yQ9TB0bDF1aOXEIZFAHuW;;;Heavyweight Champion Of The Year;;;Nilüfer Yanya;;;Miss Universe
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/0tcNftO24nuH4jyiFmZ3vM;;;Overdrawn (Estate Remix);;;White Sea;;;Remixes Vol. 1
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/4q9w3UGW3utmeUruBLUoZZ;;;Me & My Dog;;;Julien Baker, Phoebe Bridgers, Lucy Dacus;;;boygenius
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/15pwCArUiVPqOk2Emy2nv5;;;Best Part of Us;;;AmPm, Michael Kaneko;;;Best Part of Us
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/7DtSSDpIt8IvZSwNoEN5Xg;;;Wait A Minute;;;Saintseneca;;;Wait A Minute
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/4qVlq30c2CgdPHlRBbuQGh;;;Olelele;;;Young "D", Harmonize, Skales;;;Olelele
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/0o1OgAV4hlV6SKemtsQ4R4;;;Worlds to Run;;;BUSDRIVER, Milo, Anderson .Paak;;;Thumbs
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/5ORRAmJLmsyWYXbG9nCSEb;;;The Man With Hanging Arms;;;Yann Tiersen;;;The Lighthouse
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/5J3rwn5GhMW4jBW0Ka8gnb;;;I Was Young When I Left Home;;;Antony, Bryce Dessner;;;Dark Was The Night (Red Hot Compilation)
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/6c9KujgoNdYe7Sh7pXvitJ;;;Blood Bank;;;The Mountain Goats;;;Aquarium Drunkard's Lagniappe Session
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/7At5ObuhTZki43E9Nxqm6Y;;;When David Heard;;;Eric Whitacre, BYU Singers, Ronald Staheli;;;Whitacre: Choral Works, Vol. 1
201905 Spring Out;;;2Jl54JGAh17jUmjLWK3h9R;;;https://open.spotify.com/track/1LfkefzZN9JyP2F05a1ixf;;;Scenic World;;;Dom La Nena;;;Cantando - EP
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/1haWNnrecWCM6XTMIvEXsg;;;Rain Down (Feat. Hollan);;;Zach Wood, Hollan;;;Stretching Truths to Make Better Stories
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/3IbGBJaaOqDxmsGupbt3d8;;;General Electric;;;The Ophelias;;;Almost
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/1CM1wOqD2AIjt2MWd31LV2;;;Solsbury Hill;;;Peter Gabriel;;;Peter Gabriel 1: Car (Remastered Version)
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/4P2XzPBBR9Z6p9aqcLgUpb;;;Saro;;;Sam Amidon;;;All Is Well
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/1HpZmEGmT9Y658IUMyTPhB;;;Roll the Old Chariot Along;;;David Coffin;;;Roll the Old Chariot Along
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/7m3Tbsn12hbBnsFHR6O4U7;;;Futures;;;Zero 7, José González;;;The Garden
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/4FTgljGuOJD4zYODXMQJX7;;;Stories We Build, Stories We Tell (with The Brite Lites);;;José González, The Brite Lites;;;& The Brite Lites at Svenska Grammofonstudion
201909 New Switzerland Postcards;;;13Qk4yReXnKI1wdhAzdp7V;;;https://open.spotify.com/track/4jyFzNUgeAkGKkmgADZYes;;;Circle;;;Phil France;;;Circle
